,pict,Tag1,qual,Tag3,Folder,indiv,sex,stage
5715,20180703_id31_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,31_fem_adu,31,fem,adu
5716,20180703_id3031malinfDEVANT (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5717,20180703_id31_femadu (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,31_fem_adu,31,fem,adu
5718,20180703_id31_femaduDROITE_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,31_fem_adu,31,fem,adu
5719,20180703_id12_maladu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,12_mal_adu,12,mal,adu
5720,20180703_id12_maladu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,12_mal_adu,12,mal,adu
5721,20180703_id12_maladu (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,12_mal_adu,12,mal,adu
5722,20180703_id12_maladu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,12_mal_adu,12,mal,adu
5723,20180703_id12_maladu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,12_mal_adu,12,mal,adu
5724,20180703_id38_femadu_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,38_fem_adu,38,fem,adu
5725,20180703_id126_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,126_fem_adu,126,fem,adu
5726,20180703_id126_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,126_fem_adu,126,fem,adu
5727,20180703_id3031malinfDEVANT (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5728,20180703_id31_femadu (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,31_fem_adu,31,fem,adu
5729,20180703_id3031malinfDEVANT (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5730,20180703_id3031malinfDEVANT (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5731,20180703_id31_femadu (2)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,31_fem_adu,31,fem,adu
5732,20180703_id3031malinfDEVANT (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5733,20180703_id139_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,139_fem_adu,139,fem,adu
5734,20180703_id139_femadu (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,139_fem_adu,139,fem,adu
5735,20180703_id3139_feminfDEVANT_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,3139_fem_inf,3139,fem,inf
5736,20180703_id139_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,139_fem_adu,139,fem,adu
5737,20180703_id139_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,139_fem_adu,139,fem,adu
5738,20180703_id141_maladu (1)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,141_mal_adu,141,mal,adu
5739,20180704_id103_malado_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,103_mal_ado,103,mal,ado
5740,20180704_id126_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,126_fem_adu,126,fem,adu
5741,20180704_id126_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,126_fem_adu,126,fem,adu
5742,20180704_id126_femadu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,126_fem_adu,126,fem,adu
5743,20180704_id126_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,126_fem_adu,126,fem,adu
5744,20180704_id27_malsub (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,27_mal_sub,27,mal,sub
5745,20180704_id27_malsub (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,27_mal_sub,27,mal,sub
5746,20180704_id27_malsub (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,27_mal_sub,27,mal,sub
5747,20180704_id27_malsub (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,27_mal_sub,27,mal,sub
5748,20180704_id27_malsub (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,27_mal_sub,27,mal,sub
5749,20180704_id39_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
5750,20180704_id39_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
5751,20180704_id24_malado (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,24_mal_ado,24,mal,ado
5752,20180704_id24_malado (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,24_mal_ado,24,mal,ado
5753,20180704_id24_malado (5)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,24_mal_ado,24,mal,ado
5754,20180704_id24_malado (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,24_mal_ado,24,mal,ado
5755,20180704_id24_malado (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,24_mal_ado,24,mal,ado
5756,20180704_id24_malado (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,24_mal_ado,24,mal,ado
5757,20180704_id24_malado (9)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,24_mal_ado,24,mal,ado
5758,20180704_id24_malado (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,24_mal_ado,24,mal,ado
5759,20180704_id24_malado (11)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,24_mal_ado,24,mal,ado
5760,20180704_id24_malado (12)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,24_mal_ado,24,mal,ado
5761,20180704_id24_malado (13)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,24_mal_ado,24,mal,ado
5762,20180704_id24_malado (14)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,24_mal_ado,24,mal,ado
5765,20180704_id24_malado (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,24_mal_ado,24,mal,ado
5766,20180704_id24_malado (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,24_mal_ado,24,mal,ado
5767,20180704_id143_femadu (4)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,143_fem_adu,143,fem,adu
5768,20180704_id143_femadu (5)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,143_fem_adu,143,fem,adu
5769,20180704_id143_femadu (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,143_fem_adu,143,fem,adu
5770,20180704_id143_femadu (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,143_fem_adu,143,fem,adu
5771,20180704_id143_femadu (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,143_fem_adu,143,fem,adu
5772,20180704_id143_femadu (9)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,143_fem_adu,143,fem,adu
5773,20180704_id143_femadu (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,143_fem_adu,143,fem,adu
5774,20180704_id143_femadu (11)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,143_fem_adu,143,fem,adu
5775,20180704_id143_femadu (12)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,143_fem_adu,143,fem,adu
5776,20180704_id143_femadu (13)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,143_fem_adu,143,fem,adu
5777,20180704_id143_femadu (14)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,143_fem_adu,143,fem,adu
5778,20180704_id143_femadu (15)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,143_fem_adu,143,fem,adu
5779,20180704_id143_femadu (16)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,143_fem_adu,143,fem,adu
5780,20180704_id143_femadu (17)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,143_fem_adu,143,fem,adu
5781,20180704_id143_femadu (18)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,143_fem_adu,143,fem,adu
5782,20180704_id143_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,143_fem_adu,143,fem,adu
5783,20180704_id141_maladu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,141_mal_adu,141,mal,adu
5784,20180704_id141_maladu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,141_mal_adu,141,mal,adu
5785,20180704_id141_maladu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,141_mal_adu,141,mal,adu
5786,20180704_id141_maladu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,141_mal_adu,141,mal,adu
5787,20180704_id3031_malinf (2)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5788,20180704_id3031_malinf (3)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5789,20180704_id3031_malinf (4)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5790,20180704_id3031_malinf (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5791,20180704_id3031_malinf (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5792,20180704_id3031_malinf (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5793,20180704_id3031_malinf (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5794,20180704_id3031_malinf (9)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5795,20180704_id3031_malinf (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5796,20180704_id3031_malinf (11)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5797,20180704_id3031_malinf (12)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5798,20180704_id3031_malinf (13)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5799,20180704_id3031_malinf (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,3031_mal_inf,3031,mal,inf
5800,20180704_id143_femadu (27)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,143_fem_adu,143,fem,adu
5801,20180704_id143_femadu (28)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,143_fem_adu,143,fem,adu
5802,20180704_id143_femadu (29)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,143_fem_adu,143,fem,adu
5803,20180704_id143_femadu (30)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,143_fem_adu,143,fem,adu
5804,20180704_id143_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,143_fem_adu,143,fem,adu
5805,20180704_id143_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,143_fem_adu,143,fem,adu
5806,20180704_id143_femadu (19)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,143_fem_adu,143,fem,adu
5807,20180704_id143_femadu (20)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,143_fem_adu,143,fem,adu
5808,20180704_id143_femadu (21)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,143_fem_adu,143,fem,adu
5809,20180704_id143_femadu (22)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,143_fem_adu,143,fem,adu
5810,20180704_id143_femadu (23)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,143_fem_adu,143,fem,adu
5811,20180704_id143_femadu (24)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,143_fem_adu,143,fem,adu
5812,20180704_id143_femadu (25)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,143_fem_adu,143,fem,adu
5813,20180704_id143_femadu (26)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,143_fem_adu,143,fem,adu
5814,20180704_id31_femadu_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,31_fem_adu,31,fem,adu
5815,20180704_id149_femadu (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,149_fem_adu,149,fem,adu
5816,20180704_id149_femadu (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,149_fem_adu,149,fem,adu
5818,20180704_id149_femadu (9)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,149_fem_adu,149,fem,adu
5819,20180704_id149_femadu (10)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,149_fem_adu,149,fem,adu
5820,20180704_id149_femadu (11)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,149_fem_adu,149,fem,adu
5821,20180704_id149_femadu (12)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,149_fem_adu,149,fem,adu
5822,20180704_id149_femadu (1)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,149_fem_adu,149,fem,adu
5823,20180704_id149_femadu (2)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,149_fem_adu,149,fem,adu
5824,20180704_id149_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,149_fem_adu,149,fem,adu
5825,20180704_id149_femadu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,149_fem_adu,149,fem,adu
5826,20180704_id149_femadu (5)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,149_fem_adu,149,fem,adu
5827,20180704_id 1016_femjuvGAUCHE (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,1016_fem_juv,1016,fem,juv
5828,20180704_id 1016_femjuvGAUCHE (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,1016_fem_juv,1016,fem,juv
5829,20180704_id 1016_femjuvGAUCHE (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,1016_fem_juv,1016,fem,juv
5830,20180704_id 1016_femjuvGAUCHE (12)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,1016_fem_juv,1016,fem,juv
5831,20180704_id2016_maljuvDROITE (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,2016_mal_juv,2016,mal,juv
5832,20180704_id 1016_femjuvGAUCHE (13)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,1016_fem_juv,1016,fem,juv
5833,20180704_id 1016_femjuvGAUCHE (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,1016_fem_juv,1016,fem,juv
5834,20180704_id2016_maljuvDROITE (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,2016_mal_juv,2016,mal,juv
5835,20180704_id 1016_femjuvGAUCHE (9)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,1016_fem_juv,1016,fem,juv
5836,20180704_id2016_maljuvDROITE (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,2016_mal_juv,2016,mal,juv
5837,20180704_id 1016_femjuvGAUCHE (14)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,1016_fem_juv,1016,fem,juv
5838,20180704_id 1016_femjuvGAUCHE (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,1016_fem_juv,1016,fem,juv
5839,20180704_id2016_maljuvDROITE (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,2016_mal_juv,2016,mal,juv
5840,20180704_id 1016_femjuvGAUCHE (11)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,1016_fem_juv,1016,fem,juv
5841,20180704_id 1016_femjuvGAUCHE (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,1016_fem_juv,1016,fem,juv
5842,20180704_id2016_maljuvDROITE (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,2016_mal_juv,2016,mal,juv
5843,20180704_id 1016_femjuvGAUCHE (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,1016_fem_juv,1016,fem,juv
5844,20180704_id 1016_femjuvGAUCHE (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,1016_fem_juv,1016,fem,juv
5845,20180704_id2016_maljuvDROITE (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,2016_mal_juv,2016,mal,juv
5846,20180704_id 1016_femjuvGAUCHE (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,1016_fem_juv,1016,fem,juv
5847,20180705_id122_malado (4)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,122_mal_ado,122,mal,ado
5848,20180705_id122_malado (5)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,122_mal_ado,122,mal,ado
5849,20180705_id122_malado (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,122_mal_ado,122,mal,ado
5850,20180705_id122_malado (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,122_mal_ado,122,mal,ado
5851,20180705_id122_malado (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,122_mal_ado,122,mal,ado
5852,20180705_id2016_maljuv (2)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,2016_mal_juv,2016,mal,juv
5853,20180705_id2016_maljuv (3)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,2016_mal_juv,2016,mal,juv
5854,20180705_id2016_maljuv (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,2016_mal_juv,2016,mal,juv
5855,20180705_id2016_maljuv (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,2016_mal_juv,2016,mal,juv
5856,20180705_id39_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
5857,20180705_id39_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
5858,20180705_id39_femadu (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,39_fem_adu,39,fem,adu
5859,20180705_id39_femadu (46)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,39_fem_adu,39,fem,adu
5860,20180705_id39_femadu (9)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,39_fem_adu,39,fem,adu
5861,20180705_id39_femadu (44)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
5862,20180705_id39_femadu (43)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
5863,20180705_id39_femadu (12)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
5864,20180705_id39_femadu (40)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
5865,20180705_id39_femadu (16)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,39_fem_adu,39,fem,adu
5866,20180705_id39_femadu (41)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
5867,20180705_id39_femadu (18)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
5868,20180705_id39_femadu (19)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
5869,20180705_id39_femadu (2)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,39_fem_adu,39,fem,adu
5870,20180705_id141_maladu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,141_mal_adu,141,mal,adu
5871,20180705_id141_maladu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,141_mal_adu,141,mal,adu
5872,20180705_id141_maladu (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,141_mal_adu,141,mal,adu
5873,20180705_id141_maladu (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,141_mal_adu,141,mal,adu
5874,20180705_id141_maladu (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,141_mal_adu,141,mal,adu
5875,20180705_id141_maladu (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,141_mal_adu,141,mal,adu
5876,20180705_id141_maladu (9)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,141_mal_adu,141,mal,adu
5877,20180705_id141_maladu (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,141_mal_adu,141,mal,adu
5878,20180705_id141_maladu (11)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,141_mal_adu,141,mal,adu
5879,20180705_id141_maladu (12)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,141_mal_adu,141,mal,adu
5880,20180705_id141_maladu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,141_mal_adu,141,mal,adu
5881,20180705_id141_maladu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,141_mal_adu,141,mal,adu
5882,20180705_id31_femadu_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,31_fem_adu,31,fem,adu
5883,20180705_id62_maladoGAUCHE (2)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,62_mal_ado,62,mal,ado
5884,20180705_id62_maladoGAUCHE (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,62_mal_ado,62,mal,ado
5885,20180705_id62_malado (11)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,62_mal_ado,62,mal,ado
5886,20180705_id62_maladoCENTRE (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,62_mal_ado,62,mal,ado
5887,20180705_id62_maladoCENTRE (1)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,62_mal_ado,62,mal,ado
5888,20180705_id62_maladoCENTRE (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,62_mal_ado,62,mal,ado
5889,20180705_id62_maladoCENTRE (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,62_mal_ado,62,mal,ado
5890,20180705_id62_maladoCENTRE (11)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,62_mal_ado,62,mal,ado
5891,20180705_id62_maladoCENTRE (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,62_mal_ado,62,mal,ado
5892,20180705_id62_maladoCENTRE (5)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,62_mal_ado,62,mal,ado
5893,20180705_id62_maladoCENTRE (12)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,62_mal_ado,62,mal,ado
5894,20180705_id62_maladoCENTRE (13)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,62_mal_ado,62,mal,ado
5895,20180705_id62_maladoCENTRE (6)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,62_mal_ado,62,mal,ado
